,capacity_veh_per_hour
11682_4110,6240.0
11682_9252,9165.0
11682_11683,6240.0
11683_9189,9165.0
11683_9190,6240.0
11683_9193,6240.0
11683_11682,6240.0
11684_9191,6240.0
11684_11685,5258.0
11684_12412,6240.0
11685_8658,6240.0
11685_8659,5258.0
11685_11684,5258.0
11685_11687,6240.0
11686_9181,6240.0
11686_11687,6240.0
11686_11688,6240.0
11687_11685,6240.0
11687_11686,6240.0
11687_11688,6240.0
11687_11692,6240.0
11688_8119,9165.0
11688_11686,6240.0
11688_11687,6240.0
11688_11690,6240.0
11689_5897,5258.0
11689_7613,6240.0
11689_11690,5258.0
11689_12414,9165.0
11690_11688,6240.0
11690_11689,5258.0
11690_11691,6240.0
11691_1263,999999.0
11691_7607,6240.0
11691_11690,6240.0
11692_1263,999999.0
11692_11687,6240.0
11692_11693,6240.0
11693_11692,6240.0
11693_11694,6240.0
11693_11697,6240.0
11694_1263,999999.0
11694_7541,6240.0
11694_11693,6240.0
11695_2666,10035.0
11695_5584,10035.0
11696_5540,5018.0
11696_8761,5018.0
11697_7540,5258.0
11697_11693,6240.0
11697_11698,5258.0
11697_11699,6240.0
11698_8660,9165.0
11698_11697,5258.0
11698_11699,9165.0
11699_11697,6240.0
11699_11698,9165.0
11699_11700,9165.0
11699_11706,6240.0
11700_7538,5258.0
11700_11699,9165.0
11700_11701,9165.0
11700_11705,5258.0
11701_11700,9165.0
11701_11702,9165.0
11701_11705,6240.0
11702_7536,9165.0
11702_11701,9165.0
11702_11703,9165.0
11703_11702,9165.0
11703_11704,6240.0
11703_11709,9165.0
11703_11712,6240.0
11704_1265,999999.0
11704_11703,6240.0
11704_11706,6240.0
11705_11700,5258.0
11705_11701,6240.0
11705_11706,6240.0
11706_11699,6240.0
11706_11704,6240.0
11706_11705,6240.0
11706_11707,6240.0
11707_8661,6240.0
11707_11706,6240.0
11707_11708,5258.0
11708_1265,999999.0
11708_11707,5258.0
11708_11709,5258.0
11709_11703,9165.0
11709_11708,5258.0
11709_11710,9165.0
11709_11713,5258.0
11710_1265,999999.0
11710_11709,9165.0
11710_11711,9165.0
11711_8662,9165.0
11711_11710,9165.0
11711_11726,5258.0
11712_1266,999999.0
11712_11703,6240.0
11712_11713,6240.0
11713_11709,5258.0
11713_11712,6240.0
11713_11716,4515.0
11713_11718,5018.0
11714_2319,4515.0
11714_12716,4515.0
11715_7496,6240.0
11715_7498,6240.0
11715_11716,5018.0
11716_11713,4515.0
11716_11715,5018.0
11716_11717,5018.0
11717_1267,999999.0
11717_11716,5018.0
11717_11718,5018.0
11718_11713,5018.0
11718_11717,5018.0
11718_11719,4515.0
11718_11720,5018.0
11719_1267,999999.0
11719_11718,4515.0
11719_11724,4515.0
11720_5905,4515.0
11720_11718,5018.0
11720_11721,5018.0
11721_1267,999999.0
11721_11720,5018.0
11721_11723,5018.0
11722_10220,12480.0
11722_10317,6240.0
11723_11721,5018.0
11723_11724,4515.0
11723_11729,5018.0
11723_11730,5018.0
11724_11719,4515.0
11724_11723,4515.0
11724_11725,5258.0
11724_11727,5258.0
11725_1266,999999.0
11725_11724,5258.0
11725_11726,5258.0
11726_11711,5258.0
11726_11725,5258.0
11726_11727,5258.0
11727_11724,5258.0
11727_11726,5258.0
11727_11728,5258.0
11728_8664,5018.0
11728_11645,4515.0
11728_11727,5258.0
11728_11729,5018.0
11729_1266,999999.0
11729_11723,5018.0
11729_11728,5018.0
11730_8217,32415.0
11730_8665,32415.0
11730_11723,5018.0
11730_11733,10515.0
11731_1334,999999.0
11731_7431,4515.0
11731_11635,4515.0
11732_7457,6240.0
11732_11789,6240.0
11732_11793,5258.0
11733_11645,5258.0
11733_11730,10515.0
11733_11734,5258.0
11734_1268,999999.0
11734_11733,5258.0
11734_11735,5258.0
11735_8666,18330.0
11735_11734,5258.0
11735_11737,18330.0
11736_1246,999999.0
11736_7463,4515.0
11736_7466,4515.0
11737_1268,999999.0
11737_8194,18330.0
11737_11735,18330.0
11738_9202,6240.0
11738_9208,5258.0
11738_11673,5258.0
11738_11674,6240.0
11739_9198,5258.0
11739_9208,5258.0
11739_11740,5258.0
11740_9202,5258.0
11740_11739,5258.0
11740_11741,5258.0
11740_12407,5258.0
11741_11740,5258.0
11741_11742,9165.0
11741_11744,10515.0
11741_11748,9165.0
11742_11741,9165.0
11742_11743,9165.0
11742_11744,5258.0
11743_1496,999999.0
11743_9201,6240.0
11743_11742,9165.0
11744_11741,10515.0
11744_11742,5258.0
11744_12408,5258.0
11744_12409,10515.0
11745_8129,5258.0
11745_11746,5258.0
11745_12408,5258.0
11746_11745,5258.0
11746_11747,5258.0
11747_1262,999999.0
11747_11746,5258.0
11747_11757,5258.0
11748_8129,5258.0
11748_11741,9165.0
11748_11757,9165.0
11749_11750,5258.0
11749_11752,5258.0
11749_11757,5258.0
11750_1696,6240.0
11750_9195,5258.0
11750_9220,9165.0
11750_11749,5258.0
11751_9196,9165.0
11751_11752,9165.0
11751_12407,5258.0
11752_9197,9165.0
11752_11749,5258.0
11752_11751,9165.0
11753_9195,5258.0
11753_9197,9165.0
11753_11754,9165.0
11754_1261,999999.0
11754_9194,9165.0
11754_11753,9165.0
11755_1698,9165.0
11755_9199,9165.0
11755_12411,5258.0
11756_8594,9165.0
11756_9193,5258.0
11756_9252,9165.0
11756_12405,5258.0
11757_9196,9165.0
11757_11747,5258.0
11757_11748,9165.0
11757_11749,5258.0
11758_896,999999.0
11758_12871,6240.0
11758_12872,6240.0
11759_892,999999.0
11759_12879,4515.0
11759_12880,4515.0
11760_901,999999.0
11760_3343,4515.0
11760_7643,4515.0
11761_1299,999999.0
11761_9620,7988.0
11761_12875,7988.0
11762_1299,999999.0
11762_9619,7988.0
11762_11537,7988.0
11763_900,999999.0
11763_2470,14055.0
11763_7639,14055.0
11764_7961,5018.0
11764_7962,5018.0
11764_8264,9030.0
11764_11765,5018.0
11765_1009,999999.0
11765_11241,5018.0
11765_11764,5018.0
11766_8279,999999.0
11766_8280,34725.0
11767_1008,999999.0
11767_11240,18330.0
11767_11241,18330.0
11768_1009,999999.0
11768_7960,5018.0
11768_7961,5018.0
11769_1012,999999.0
11769_7907,15975.0
11769_7908,15975.0
11770_1012,999999.0
11770_7906,7988.0
11770_13000,7988.0
11771_1352,999999.0
11771_7950,5018.0
11771_7956,5018.0
11772_1352,999999.0
11772_7962,5018.0
11772_7963,5018.0
11773_1243,999999.0
11773_7415,15975.0
11773_8209,15975.0
11774_1243,999999.0
11774_7416,4515.0
11774_7418,4515.0
11775_1364,999999.0
11775_13272,4515.0
11775_13273,4515.0
11776_7413,4515.0
11776_11631,4515.0
11776_13272,4515.0
11777_1253,999999.0
11777_7406,5018.0
11777_7407,5018.0
11778_1253,999999.0
11778_7423,15975.0
11778_11779,15975.0
11779_1369,999999.0
11779_7427,15975.0
11779_11778,15975.0
11780_1369,999999.0
11780_7445,7988.0
11780_7446,7988.0
11781_1370,999999.0
11781_7435,5018.0
11781_11633,5018.0
11782_1370,999999.0
11782_7427,7988.0
11782_8065,7988.0
11783_1366,999999.0
11783_7417,4515.0
11783_7429,4515.0
11784_1366,999999.0
11784_7430,9165.0
11784_7462,9165.0
11785_7430,5258.0
11785_8204,32415.0
11785_8205,32415.0
11785_11786,5258.0
11786_1365,999999.0
11786_11785,5258.0
11786_11788,5258.0
11787_1365,999999.0
11787_7432,6240.0
11787_8203,6240.0
11788_7434,6240.0
11788_11633,6240.0
11788_11786,5258.0
11788_11791,5258.0
11789_7433,6240.0
11789_11732,6240.0
11789_11790,5258.0
11790_1332,999999.0
11790_11789,5258.0
11790_11791,5258.0
11791_8116,5258.0
11791_11788,5258.0
11791_11790,5258.0
11792_1332,999999.0
11792_7458,4515.0
11792_7459,4515.0
11793_1332,999999.0
11793_11635,5258.0
11793_11732,5258.0
11794_858,999999.0
11794_9992,4358.0
11794_9995,4358.0
11795_10614,5258.0
11795_10628,5258.0
11795_10629,5258.0
11795_12447,5258.0
11796_606,999999.0
11796_10161,6240.0
11796_10611,6240.0
11797_9905,6240.0
11797_10451,6240.0
11797_12312,5258.0
11797_12591,5258.0
11798_9934,5018.0
11798_9958,5018.0
11798_11799,4515.0
11799_815,999999.0
11799_9940,4515.0
11799_11798,4515.0
11800_816,999999.0
11800_9034,5258.0
11800_11801,5258.0
11801_9797,9165.0
11801_9804,9165.0
11801_11800,5258.0
11802_842,999999.0
11802_9862,5258.0
11802_9865,5258.0
11803_9887,6240.0
11803_9889,5258.0
11803_9890,6240.0
11804_835,999999.0
11804_9860,5258.0
11804_12566,5258.0
11805_836,999999.0
11805_10134,6240.0
11805_10135,6240.0
11806_836,999999.0
11806_9845,6240.0
11806_9846,6240.0
11807_838,999999.0
11807_10285,5018.0
11807_10286,5018.0
11808_709,999999.0
11808_9828,5258.0
11808_12570,5258.0
11809_709,999999.0
11809_9820,5258.0
11809_9821,5258.0
11810_1274,999999.0
11810_9824,5258.0
11810_10280,5258.0
11811_9716,5018.0
11811_9717,5018.0
11811_12578,4515.0
11812_10464,5258.0
11812_11813,5258.0
11812_12350,5258.0
11813_919,999999.0
11813_11812,5258.0
11813_11814,5258.0
11814_11813,5258.0
11814_11817,5258.0
11814_12824,5258.0
11814_12825,5258.0
11815_924,999999.0
11815_9488,9030.0
11815_10140,9030.0
11816_921,999999.0
11816_9434,9165.0
11816_9435,9165.0
11817_921,999999.0
11817_9648,5258.0
11817_11814,5258.0
11818_923,999999.0
11818_12777,5258.0
11818_12779,5258.0
11819_932,999999.0
11819_9461,5258.0
11819_9462,5258.0
11820_946,999999.0
11820_9636,5258.0
11820_9648,5258.0
11821_949,999999.0
11821_9671,5258.0
11821_12842,5258.0
11822_9612,7988.0
11822_11521,7988.0
11822_11823,5018.0
11823_10119,4515.0
11823_10120,4515.0
11823_11822,5018.0
11823_11824,5018.0
11824_8627,5018.0
11824_9400,5018.0
11824_11823,5018.0
11824_11834,5018.0
11825_8628,5018.0
11825_9389,5018.0
11825_11051,5018.0
11825_11834,5018.0
11826_951,999999.0
11826_9357,4515.0
11826_9667,4515.0
11827_951,999999.0
11827_9383,15975.0
11827_9384,15975.0
11828_955,999999.0
11828_9362,4515.0
11828_9410,4515.0
11829_954,999999.0
11829_9385,5018.0
11829_9408,4358.0
11830_952,999999.0
11830_9380,5018.0
11830_9386,5018.0
11831_952,999999.0
11831_9381,15975.0
11831_9670,15975.0
11832_956,999999.0
11832_10120,4515.0
11832_10121,4515.0
11833_1293,999999.0
11833_10276,7988.0
11833_10298,7988.0
11834_916,999999.0
11834_11824,5018.0
11834_11825,5018.0
11835_1292,999999.0
11835_9307,15975.0
11835_9379,15975.0
11836_957,999999.0
11836_10369,5018.0
11836_11044,5018.0
11837_957,999999.0
11837_9301,15975.0
11837_9302,15975.0
11838_1295,999999.0
11838_9298,4515.0
11838_10371,4515.0
11839_1289,999999.0
11839_10368,4515.0
11839_11048,4515.0
11840_2714,15975.0
11840_2715,15975.0
11840_8796,5018.0
11841_909,999999.0
11841_2419,4515.0
11841_7980,4515.0
11842_907,999999.0
11842_2421,15975.0
11842_7658,15975.0
11843_908,999999.0
11843_2428,5018.0
11843_2431,5018.0
11844_2423,15975.0
11844_3477,15975.0
11844_12858,4515.0
11845_959,999999.0
11845_9324,6240.0
11845_9657,6240.0
11846_1298,999999.0
11846_3351,5018.0
11846_9134,5018.0
11847_1298,999999.0
11847_2435,4515.0
11847_3346,4515.0
11848_1298,999999.0
11848_2435,4515.0
11848_2436,4515.0
11849_1297,999999.0
11849_9288,7988.0
11849_11537,7988.0
11850_2474,7988.0
11850_7140,7988.0
11850_12886,5018.0
11851_1286,999999.0
11851_2598,4515.0
11851_11852,4515.0
11852_876,999999.0
11852_2476,4515.0
11852_11851,4515.0
11853_895,999999.0
11853_2508,7988.0
11853_2510,7988.0
11854_883,999999.0
11854_2507,7988.0
11854_2508,7988.0
11855_893,999999.0
11855_2511,7988.0
11855_7390,7988.0
11856_964,999999.0
11856_2556,5258.0
11856_12894,5258.0
11857_964,999999.0
11857_9310,5258.0
11857_12867,5258.0
11858_965,999999.0
11858_2548,6240.0
11858_2549,6240.0
11859_965,999999.0
11859_2546,6240.0
11859_2548,6240.0
11860_965,999999.0
11860_2546,4515.0
11860_2570,4515.0
11861_1301,999999.0
11861_2566,5018.0
11861_11864,5018.0
11862_973,999999.0
11862_2542,10035.0
11862_2543,10035.0
11863_970,999999.0
11863_2578,14055.0
11863_7996,14055.0
11864_971,999999.0
11864_2565,4358.0
11864_11861,5018.0
11865_968,999999.0
11865_2565,4358.0
11865_7995,4358.0
11866_975,999999.0
11866_2581,5018.0
11866_8006,5018.0
11867_975,999999.0
11867_2590,5018.0
11867_3115,5018.0
11868_887,999999.0
11868_2520,7988.0
11868_7376,7988.0
11869_976,999999.0
11869_3114,15975.0
11869_3115,14580.0
11870_886,999999.0
11870_2536,24930.0
11870_3112,24930.0
11871_877,999999.0
11871_2477,7988.0
11871_2478,7988.0
11872_2483,15975.0
11872_6917,15975.0
11872_12897,4515.0
11873_878,999999.0
11873_2490,15975.0
11873_2495,7988.0
11874_878,999999.0
11874_2480,7988.0
11874_10458,7988.0
11875_878,999999.0
11875_2480,4515.0
11875_2496,4515.0
11876_882,999999.0
11876_2493,7988.0
11876_2494,7988.0
11877_2305,5018.0
11877_8867,5018.0
11877_12719,4515.0
11877_12720,4515.0
11878_752,999999.0
11878_2731,5018.0
11878_8869,5018.0
11879_750,999999.0
11879_2301,5018.0
11879_8874,5018.0
11880_751,999999.0
11880_5279,4515.0
11880_8874,4515.0
11881_2661,4515.0
11881_8856,4515.0
11881_12727,4515.0
11881_12728,4515.0
11882_744,999999.0
11882_8870,7988.0
11882_12729,7988.0
11883_743,999999.0
11883_2658,4515.0
11883_2673,4515.0
11884_731,999999.0
11884_5442,5018.0
11884_12716,5018.0
11885_2312,4358.0
11885_3528,4050.0
11885_8885,4358.0
11885_12703,4050.0
11886_755,999999.0
11886_2297,7988.0
11886_8881,7988.0
11887_756,999999.0
11887_2296,5018.0
11887_2315,5018.0
11888_746,999999.0
11888_2655,4358.0
11888_12709,4358.0
11889_740,999999.0
11889_2314,5018.0
11889_3354,5018.0
11890_872,999999.0
11890_5259,5018.0
11890_6384,5018.0
11891_872,999999.0
11891_5167,15975.0
11891_6312,15975.0
11892_870,999999.0
11892_2290,7988.0
11892_9124,7988.0
11893_869,999999.0
11893_1614,5018.0
11893_8889,5018.0
11894_869,999999.0
11894_2295,5018.0
11894_3040,10035.0
11895_868,999999.0
11895_9124,5018.0
11895_12708,5018.0
11896_739,999999.0
11896_2653,5018.0
11896_3354,5018.0
11897_689,999999.0
11897_2668,7988.0
11897_9137,7988.0
11898_687,999999.0
11898_7652,15975.0
11898_9135,15975.0
11899_691,999999.0
11899_9136,4515.0
11899_9137,4515.0
11900_690,999999.0
11900_2674,4515.0
11900_9138,4515.0
11901_690,999999.0
11901_2676,4515.0
11901_9052,4515.0
11902_737,999999.0
11902_2681,15975.0
11902_2682,15975.0
11903_694,999999.0
11903_2725,15975.0
11903_7653,15975.0
11904_693,999999.0
11904_5782,15975.0
11904_8774,15975.0
11905_693,999999.0
11905_2695,5018.0
11905_8776,5018.0
11906_729,999999.0
11906_2704,4515.0
11906_12662,4515.0
11907_692,999999.0
11907_2703,10035.0
11907_2705,10035.0
11908_702,999999.0
11908_2698,10035.0
11908_8772,10035.0
11909_728,999999.0
11909_2640,4515.0
11909_9053,4515.0
11910_728,999999.0
11910_2707,15975.0
11910_8802,15975.0
11911_2637,5018.0
11911_9131,5018.0
11911_12639,4515.0
11912_703,999999.0
11912_9682,5018.0
11912_9683,5018.0
11913_703,999999.0
11913_9679,4515.0
11913_9681,4515.0
11914_725,999999.0
11914_2327,4050.0
11914_2328,4050.0
11915_705,999999.0
11915_9699,9165.0
11915_11916,9165.0
11916_722,999999.0
11916_9688,9165.0
11916_11915,9165.0
11917_723,999999.0
11917_9693,4515.0
11917_9694,4515.0
11918_738,999999.0
11918_2653,5018.0
11918_8845,5018.0
11919_730,999999.0
11919_2647,5018.0
11919_12667,5018.0
11920_706,999999.0
11920_9709,5018.0
11920_10298,5018.0
11921_9708,6240.0
11921_12648,5258.0
11921_12649,6240.0
11922_707,999999.0
11922_9713,5018.0
11922_9758,5018.0
11923_713,999999.0
11923_9736,7028.0
11923_12633,7028.0
11924_1275,999999.0
11924_9746,5018.0
11924_12605,5018.0
11925_717,999999.0
11925_9720,4050.0
11925_9725,4050.0
11926_711,999999.0
11926_10126,4515.0
11926_10387,4515.0
11927_711,999999.0
11927_12632,4050.0
11927_12633,4050.0
11928_1285,999999.0
11928_9814,6240.0
11928_12331,6240.0
11929_794,999999.0
11929_2135,5018.0
11929_11941,5018.0
11930_795,999999.0
11930_1803,4515.0
11930_1804,4515.0
11931_786,999999.0
11931_8958,4358.0
11931_12692,4358.0
11932_785,999999.0
11932_2155,5018.0
11932_3387,5018.0
11933_784,999999.0
11933_2156,15975.0
11933_2194,15975.0
11934_783,999999.0
11934_3427,5018.0
11934_3429,5018.0
11935_783,999999.0
11935_2234,4515.0
11935_2276,4515.0
11936_781,999999.0
11936_2274,7988.0
11936_8946,7988.0
11937_812,999999.0
11937_2176,4515.0
11937_9040,4515.0
11938_790,999999.0
11938_2091,4515.0
11938_2098,4515.0
11939_2092,4515.0
11939_8862,4515.0
11939_9026,4515.0
11940_793,999999.0
11940_3677,4515.0
11940_8977,4515.0
11941_792,999999.0
11941_2134,5018.0
11941_11929,5018.0
11942_792,999999.0
11942_2098,5018.0
11942_2100,5018.0
11943_791,999999.0
11943_2088,4515.0
11943_2102,4050.0
11944_798,999999.0
11944_9111,4515.0
11944_11945,4515.0
11945_797,999999.0
11945_9112,4515.0
11945_11944,4515.0
11946_796,999999.0
11946_2142,15975.0
11946_9116,15975.0
11947_1280,999999.0
11947_2273,5018.0
11947_3538,5018.0
11948_1280,999999.0
11948_2272,4515.0
11948_8949,4515.0
11949_811,999999.0
11949_3360,5018.0
11949_9024,5018.0
11950_813,999999.0
11950_2184,4515.0
11950_3166,4515.0
11951_810,999999.0
11951_3049,24930.0
11951_9018,24930.0
11952_819,999999.0
11952_9950,6240.0
11952_10303,6240.0
11953_819,999999.0
11953_9945,5258.0
11953_9946,5258.0
11954_774,999999.0
11954_2256,4050.0
11954_8931,4050.0
11955_772,999999.0
11955_3368,5018.0
11955_3424,5018.0
11956_779,999999.0
11956_2269,14055.0
11956_8531,14055.0
11957_1279,999999.0
11957_2243,14055.0
11957_2244,14055.0
11958_590,999999.0
11958_2392,5018.0
11958_9286,5018.0
11959_589,999999.0
11959_2390,5018.0
11959_3603,5018.0
11960_591,999999.0
11960_2381,5018.0
11960_2383,5018.0
11961_2346,4515.0
11961_2371,4515.0
11961_2372,4515.0
11962_595,999999.0
11962_2358,5018.0
11962_3535,5018.0
11963_594,999999.0
11963_2368,4515.0
11963_2371,4515.0
11964_616,999999.0
11964_10508,6240.0
11964_10517,6240.0
11965_617,999999.0
11965_10218,6240.0
11965_10511,6240.0
11966_623,999999.0
11966_10252,4515.0
11966_10257,4515.0
11967_629,999999.0
11967_10228,5258.0
11967_12273,5258.0
11968_629,999999.0
11968_10224,5258.0
11968_12173,5258.0
11969_622,999999.0
11969_10263,7028.0
11969_10264,7028.0
11970_622,999999.0
11970_10262,4358.0
11970_11029,4358.0
11971_619,999999.0
11971_10478,14055.0
11972_619,999999.0
11972_10480,14055.0
11973_635,999999.0
11973_10714,5258.0
11973_12164,5258.0
11974_631,999999.0
11974_10756,5258.0
11974_12910,5258.0
11975_582,999999.0
11975_10183,6240.0
11975_11637,6240.0
11976_666,999999.0
11976_10765,5258.0
11976_12144,5258.0
11977_670,999999.0
11977_8606,5258.0
11977_10994,5258.0
11978_678,999999.0
11978_10958,5258.0
11978_10960,5258.0
11979_654,999999.0
11979_10165,6240.0
11979_12290,6240.0
11980_644,999999.0
11980_10881,5258.0
11980_12292,5258.0
11981_639,999999.0
11981_10216,5018.0
11981_10680,5018.0
11982_618,999999.0
11982_10511,6240.0
11982_11032,6240.0
11983_645,999999.0
11983_10653,6240.0
11983_10659,6240.0
11984_645,999999.0
11984_10661,18330.0
11984_10662,18330.0
11985_652,999999.0
11985_10171,5258.0
11985_10933,5258.0
11986_10666,5258.0
11986_10898,5258.0
11986_12196,5258.0
11986_12205,5258.0
11987_611,999999.0
11987_10158,5258.0
11987_10644,5258.0
11988_601,999999.0
11988_10571,5018.0
11988_11035,5018.0
11989_599,999999.0
11989_10559,7028.0
11989_10568,7028.0
11990_612,999999.0
11990_10591,6240.0
11990_10641,6240.0
11991_1258,999999.0
11991_7624,12480.0
11991_12402,6240.0
11992_7529,5258.0
11992_7611,5018.0
11992_7613,5018.0
11993_1266,999999.0
11993_7498,5018.0
11993_7500,5018.0
11994_1020,999999.0
11994_7802,14055.0
11994_7819,14055.0
11995_1006,999999.0
11995_7905,10035.0
11995_7945,10035.0
11996_1014,999999.0
11996_9093,5018.0
11996_10378,6240.0
11997_1007,999999.0
11997_7876,4515.0
11997_7878,4515.0
11998_1007,999999.0
11998_7899,10035.0
11998_7925,10035.0
11999_1018,999999.0
11999_7800,14055.0
11999_7820,14055.0
12000_1079,999999.0
12000_11273,6240.0
12000_11316,6240.0
